,NameYear,Price,CarParams,url
64,"Ford Focus, 2008",388 000 ₽,"143 000 км, 1.6 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2087390181
65,"Ford Focus, 2011",430 000 ₽,"124 000 км, 1.6 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2011_2094916662
66,"Ford Focus, 2008",375 000 ₽,"144 000 км, 1.6 MT (115 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2095323296
67,"Ford Focus, 2016",645 000 ₽,"81 952 км, 1.6 AMT (105 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2016_2102245119
68,"Ford Focus, 2006",255 000 ₽,"199 900 км, 1.6 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2006_2094966089
69,"Ford Focus, 2010",395 000 ₽,"145 000 км, 2.0 AT (145 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2087573805
70,"Ford Focus, 2000",210 000 ₽,"246 000 км, 2.0 AT (131 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2000_2105222754
71,"Ford Focus, 2013",500 000 ₽,"114 000 км, 2.0 AMT (150 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2108676493
72,"Ford Focus, 2009",360 000 ₽,"114 000 км, 1.6 MT (100 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2009_2099382176
73,"Ford Focus, 2013",525 000 ₽,"145 000 км, 2.0 AMT (150 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2079706317
74,"Ford Focus, 2012",555 000 ₽,"143 000 км, 2.0 AMT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2092785866
75,"Ford Focus, 2007",270 000 ₽,"230 000 км, 1.8 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2068528943
76,"Ford Focus, 2008",350 000 ₽,"215 700 км, 1.8 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2099491902
77,"Ford Focus, 2008",370 000 ₽,"190 000 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2098874099
78,"Ford Focus, 2012",699 000 ₽,"52 000 км, 2.0 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2089394048
79,"Ford Focus, 2016",850 000 ₽,"82 413 км, 1.5 AT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2016_2103307878
80,"Ford Focus, 2002",75 000 ₽,"250 000 км, 1.8 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2002_2086916332
81,"Ford Focus, 2003",249 000 ₽,"183 832 км, 1.8 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/kirovskaya_oblast_kirov/avtomobili/ford_focus_2003_2113102749
82,"Ford Focus, 2001",215 000 ₽,"225 313 км, 1.8 MT (115 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2001_2099499809
83,"Ford Focus, 2007",335 000 ₽,"145 000 км, 1.6 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2088577952
84,"Ford Focus, 2018",950 000 ₽,"35 000 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2018_2096592161
85,"Ford Focus, 2012",320 000 ₽,"75 000 км, 1.6 AMT (105 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2102219841
86,"Ford Focus, 2012",480 000 ₽,"121 000 км, 2.0 AMT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2084323778
87,"Ford Focus, 2010",450 000 ₽,"191 000 км, 1.6 AT (100 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2102501480
88,"Ford Focus, 2010",370 000 ₽,"188 524 км, 2.0 AT (145 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2106837661
89,"Ford Focus, 2004",185 000 ₽,"220 000 км, 2.0 AT (111 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2004_2090898396
90,"Ford Focus, 2007",405 000 ₽,"124 100 км, 1.6 AT (100 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2099867303
91,"Ford Focus, 2017",758 900 ₽,"93 945 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/voronezh/avtomobili/ford_focus_2017_2102840370
92,"Ford Focus, 2008",335 000 ₽,"173 000 км, 1.6 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2104297684
93,"Ford Focus, 2008",300 000 ₽,"138 000 км, 1.6 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2096072372
94,"Ford Focus, 2011",465 000 ₽,"108 000 км, 2.0 AT (145 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2011_2108147312
95,"Ford Focus, 2011",300 000 ₽,"190 000 км, 1.6 MT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2011_2077940572
96,"Ford Focus, 2007",276 000 ₽,"201 500 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2111870611
97,"Ford Focus, 2006",245 000 ₽,"261 200 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2006_2139179813
98,"Ford Focus, 2009",387 000 ₽,"98 000 км, 1.6 MT (115 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2009_2086444845
99,"Ford Focus, 2001",149 000 ₽,"76 640 км, 2.0 AT (131 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2001_2105024059
100,"Ford Focus, 2010",390 000 ₽,"180 000 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2102465357
101,"Ford Focus, 2012",509 000 ₽,"126 738 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2109105106
102,"Ford Focus, 2007",264 000 ₽,"209 000 км, 1.6 MT (115 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2084583288
103,"Ford Focus, 2010",410 000 ₽,"150 000 км, 1.6 AT (100 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2095463882
104,"Ford Focus, 2007",260 000 ₽,"175 000 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2106968943
105,"Ford Focus, 2009",375 000 ₽,"239 000 км, 1.6 MT (115 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2009_2082975350
106,"Ford Focus, 2008",339 000 ₽,"166 000 км, 1.8 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2105110790
107,"Ford Focus, 2013",365 000 ₽,"145 000 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2092393877
108,"Ford Focus, 2016",620 000 ₽,"68 000 км, 1.6 AMT (105 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2016_2091350254
109,"Ford Focus, 2017",450 000 ₽,"Битый, 70 000 км, 1.6 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2017_2093525097
110,"Ford Focus, 2007",310 000 ₽,"170 000 км, 1.6 MT (115 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2093305592
111,"Ford Focus, 2012",515 000 ₽,"126 000 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2092128772
112,"Ford Focus, 2005",249 000 ₽,"138 000 км, 1.6 MT (98 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2005_2106120936
113,"Ford Focus, 2004",120 000 ₽,"317 062 км, 2.0 AT (111 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2004_2084071607
114,"Ford Focus, 2008",365 000 ₽,"127 000 км, 2.0 MT (145 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2092581771
115,"Ford Focus, 2013",565 000 ₽,"65 000 км, 1.6 MT (105 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2070061621
116,"Ford Focus, 2009",340 000 ₽,"233 000 км, 1.8 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva_zelenograd/avtomobili/ford_focus_2009_2094316027
117,"Ford Focus, 2013",475 000 ₽,"170 000 км, 1.6 AMT (105 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2113313884
118,"Ford Focus, 2012",575 000 ₽,"75 000 км, 1.6 AMT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2078735823
119,"Ford Focus, 2019",1 174 000 ₽,"9 174 км, 1.6 AMT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2019_2111736607
120,"Ford Focus, 2012",469 990 ₽,"144 443 км, 1.6 AMT (125 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2111613992
121,"Ford Focus, 2006",239 000 ₽,"283 088 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2006_2052626927
122,"Ford Focus, 2010",385 000 ₽,"108 000 км, 1.6 MT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2010_2107929045
123,"Ford Focus, 2013",649 000 ₽,"76 354 км, 2.0 AMT (150 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2109042130
124,"Ford Focus, 2015",645 000 ₽,"185 000 км, 1.6 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2015_2104619608
125,"Ford Focus, 2015",664 355 ₽,"90 258 км, 1.6 AMT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2015_2079154871
126,"Ford Focus, 2014",600 000 ₽,"56 458 км, 1.6 AMT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2014_2084389990
127,"Ford Focus, 2012",519 000 ₽,"121 000 км, 2.0 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2079933071
128,"Ford Focus, 2008",310 000 ₽,"159 000 км, 1.8 MT (125 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2102075916
129,"Ford Focus, 2012",568 000 ₽,"124 800 км, 2.0 AMT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/ekaterinburg/avtomobili/ford_focus_2012_2084095644
130,"Ford Focus, 2003",135 000 ₽,"Битый, 220 000 км, 2.0 AT (130 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2003_2084835445
131,"Ford Focus, 2008",255 000 ₽,"170 000 км, 1.6 MT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2008_2091670591
132,"Ford Focus, 2009",349 000 ₽,"121 000 км, 1.8 MT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2009_2105206653
133,"Ford Focus, 2009",439 000 ₽,"125 000 км, 2.0 AT (145 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2009_2105135228
134,"Ford Focus, 2007",258 000 ₽,"231 000 км, 2.0 MT (145 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2007_2095608459
